wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,is_high_freq,is_low_value,is_new_wallet,risk_score_rule,dust_tx_ratio,similarity_hits,new_sender_ratio,is_poisoned_pattern,label
0x9e732b997b11a12dc3e2b18bb04aa3e6da9b92e0,usdt,571,2.470359544998741,0.000639590705590191,0.3047285464098073,0.0002114210630299,0.0126852637817979,0.3044463307631498,283793.8620689655,False,False,False,0.0,0,0,0,0,0
0x168e49b2da3fb0045cffeee6dd35d3ec7569d5bb,usdt,804,2.1995879745085727,1.7533769832222015,0.1902985074626865,0.0001320251168724,0.0079215070123458,0.1901161682962995,454458.98039215687,False,False,False,0.0,0,0,0,0,0
0x3a4ce3d7930d979452effcd0c812dfc87459b20d,usdt,932,2.5106773033445746,0.0,0.03862660944206,2.6796660242911727e-05,0.0016077996145747,0.0385871907497928,2239085.0,False,False,False,0.0,0,0,0,0,0
0x724c442c5fef1b89727b276ec85535714c889fc1,usdt,590,1.842127133732836,1.5079582647588008,0.0576271186440678,3.997290307441004e-05,0.0023983741844646,0.0575609804271504,1501016.8235294118,False,False,False,0.0,0,0,0,0,0
0xd4d1c6937b4d691e66bded965198df2fb76c60e9,usdt,1306,1.9817702666159394,0.0,0.065084226646248,4.51655679389506e-05,0.002709934076337,0.0650384178320888,1328445.6,False,False,False,0.0,0,0,0,0,0
0x05862c68e3219d2749f77a50cebc59e6fe102033,usdt,1638,2.244474658804324,2.2531182534408574,0.1526251526251526,0.0001059744090453,0.0063584645427219,0.1526031490253258,566174.424,False,False,False,0.0,0,0,0,0,0
0x39c31a899662da8bba43862c82c8ba531dc61390,usdt,1279,2.1742698935078613,2.0681675776543504,0.1196247068021892,8.304738376134519e-05,0.0049828430256807,0.1195882326163371,722479.1111111111,False,False,False,0.0,0,0,0,0,0
0x3a9f97c69130aa2a64ad278d08cf18d6351e6fc0,usdt,682,2.6522145562955677,9.999000116652086e-05,0.1935483870967742,0.0001343895537778,0.0080633732266687,0.19352095744005,446463.2727272727,False,False,False,0.0,0,0,0,0,0
0x4a926e64c22ce2df4be0045cb526939189eb7495,usdt,1250,2.131127422164006,2.0177167456394267,0.0048,3.3321245126073707e-06,0.0001999274707564,0.0047982592981546,18006530.0,False,False,False,0.0,0,0,0,0,0
0xc7e1a808b38b22b895089bd4d9824d8c29c4ff1d,usdt,172,1.96582406640478,1.9170326086212148,0.0813953488372093,5.643750352734397e-05,0.0033862502116406,0.0812700050793753,1063122.857142857,False,False,False,0.0,0,0,0,0,0
0xfbc374549abf8774a763fcd1bce21d288f293165,usdt,305,2.0605462448490615,1.8394497329156627,0.140983606557377,9.78429497783516e-05,0.005870576986701,0.1408938476808262,613227.6279069767,False,False,False,0.0,0,0,0,0,0
0xa12e1462d0ced572f396f58b6e2d03894cd7c8a4,usdt,371,2.0578734514240633,1.8799820059761247,1.30188679245283,0.0009033413530594,0.0542004811835679,1.3008115484056306,66420.0745341615,False,False,False,0.0,0,0,0,0,0
0x24100bd8dacf707f36580010fb4dc02ce028032c,usdt,263,2.127479443663726,1.9248139546964418,0.3155893536121673,0.0002184120862406,0.0131047251744402,0.3145134041865649,274710.0722891566,False,False,False,0.0,0,0,0,0,0
0x0c5488762aabeb6f066f820b4e7c7066d7959dc8,usdt,1134,2.3109750047347943,0.000499750145742199,0.1843033509700176,0.0001279150399321,0.0076749023959282,0.1841976575022783,469061.3397129187,False,False,False,0.0,0,0,0,0,0
0x8b39bca72a7b3f9d4c4d6c31fb881c22e20861e7,usdt,182,1.7142984879910783,1.7505265793842664,0.1263736263736263,8.773723385100844e-05,0.0052642340310605,0.1263416167454521,683860.1739130435,False,False,False,0.0,0,0,0,0,0
0xfeeb95db1dfe968b8f9f56d0b71438048d3ddabc,usdt,1102,2.492130361874448,2.460822268062392,0.0480943738656987,3.338357666601369e-05,0.0020030145999608,0.0480723503990597,1797290.9433962265,False,False,False,0.0,0,0,0,0,0
0x7376b927836243f21b327164055891eb4290f213,usdt,1129,2.39672657838094,2.067512334608467,0.007971656333038,5.53113695162695e-06,0.0003318682170976,0.0079648372103428,10847679.333333334,False,False,False,0.0,0,0,0,0,0
0xdb9b1a985fa3aa1c19132eecf1bb572fa18b9bd4,usdt,182,2.1449856724210807,2.2050377018921794,0.0989010989010989,6.860503850648355e-05,0.004116302310389,0.0987912554493363,874571.3333333334,False,False,False,0.0,0,0,0,0,0
0x122c2f601a2f47b4ccab68a838213b1036485d68,usdt,1093,2.2771096961770887,1.9763847732858002,0.0091491308325709,6.351420541781253e-06,0.0003810852325068,0.009146045580165,9446705.6,False,False,False,0.0,0,0,0,0,0
0xa47d50314131c9f71b8d76155cb1b05c14f6746d,usdt,894,2.2700265908376362,2.1184069576594053,0.0134228187919463,9.320318130418746e-06,0.0005592190878251,0.0134212581078029,6437548.5,False,False,False,0.0,0,0,0,0,0
0xea45a00a3f8875106d523b0aafddfd2d1a6478a5,usdt,190,1.7368182312592704,1.6441663008763956,0.1157894736842105,8.008334492115067e-05,0.004805000695269,0.1153200166864569,749219.4545454546,False,False,False,0.0,0,0,0,0,0
0x2d5c896b26d88464f57265742e25c5b58c679906,usdt,990,1.8302178277322096,0.00029991003148811666,0.008080808080808,5.61005647503602e-06,0.0003366033885021,0.0080784813240518,10695079.5,False,False,False,0.0,0,0,0,0,0
0xae6d1062610a102e04fdbc1837a0036eb69167e0,usdt,511,2.3842478693239673,0.0028985779076243154,0.0371819960861056,2.5778399112571828e-05,0.0015467039467543,0.0371208947221034,2327530.1052631577,False,False,False,0.0,0,0,0,0,0
0x214d3bd72c7b250acb7978909b5e9754ab3e4365,usdt,349,2.284641531002959,0.00020095960847159577,0.5071633237822349,0.0003514666285414,0.0210879977124883,0.5061119450997211,170713.22033898305,False,False,False,0.0,0,0,0,0,0
0xc2977c2d19d95df83c91e1721b1a698d8470e34b,usdt,1487,2.2906006381858783,2.2239318501983805,0.0692669804976462,4.8093961967279314e-05,0.0028856377180367,0.0692553052328822,1247557.854368932,False,False,False,0.0,0,0,0,0,0
0x7a5f8d3e0834105d31079dc19294d8e8f4dfc55a,usdt,1898,1.867415125030031,1.9861076161189506,0.0084299262381454,5.852559147624019e-06,0.0003511535488574,0.0084276851725785,10251925.4375,False,False,False,0.0,0,0,0,0,0
0x4e6a15658b09144169ed44d963474f9f079fd47e,usdt,826,2.366017490872792,2.3469188775038954,0.6585956416464891,0.0004573477796942,0.0274408667816537,0.6585808027596903,131191.1911764706,False,False,False,0.0,0,0,0,0,0
0xe7b7df0f8ebf3a93fc63a776abb15a9138ac522d,usdt,194,1.7223496243311285,1.5614253331314292,0.0876288659793814,6.071671438286103e-05,0.0036430028629716,0.0874320687113198,988195.7647058824,False,False,False,0.0,0,0,0,0,0
0x1713bbce85dc47e237ad6e69b0ac94d1a9021102,usdt,394,2.160819030002702,2.217513015650763,0.0126903553299492,8.795925727203159e-06,0.0005277555436321,0.0126661330471725,6821340.0,False,False,False,0.0,0,0,0,0,0
0x003f35595dce3187b4fff2b5a2c4303f7158208a,usdt,1102,2.23739235219102,1.6579414149579819,0.0172413793103448,1.1963862586348653e-05,0.0007178317551809,0.017227962124342,5015102.736842105,False,False,False,0.0,0,0,0,0,0
0xe0f035ad5f75c5839bf0cec094ac351435910378,usdt,348,2.0750615049713734,2.026255389017113,0.0344827586206896,2.392397916380908e-05,0.0014354387498285,0.034450529995885,2507944.0,False,False,False,0.0,0,0,0,0,0
0xa3a24896aff710f037ec4f1b7f0e8f7a6a1a5048,usdt,762,2.0213782515069076,0.7638932928830364,0.0131233595800524,9.108370665508568e-06,0.0005465022399305,0.0131160537583323,6587347.2,False,False,False,0.0,0,0,0,0,0
0x2631de87dfa1d07337d5b600f0dd2200d503e292,usdt,714,2.0960348214316658,0.0,0.0322128851540616,2.236036824998814e-05,0.0013416220949992,0.0321989302799829,2683318.95652174,False,False,False,0.0,0,0,0,0,0
0x13270a293f3eb51f5477fbf8cc7dde043b6b508b,usdt,346,2.1747158915239546,2.1236011785572813,0.0404624277456647,2.809478055166911e-05,0.0016856868331001,0.0404564839944035,2135628.0,False,False,False,0.0,0,0,0,0,0
0x2e5c5d8ef9a2f5cf8cbe2523729f8b334ab1e8d5,usdt,198,2.1886877542705636,2.215570823557061,0.0252525252525252,1.7457966454168297e-05,0.00104747798725,0.0251394716940023,3436826.4,False,False,False,0.0,0,0,0,0,0
