wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,wallet,token,source
0,25.00125,0.0,6.0,0.1935483870967742,11.61290322580645,278.7096774193548,310.0,0xc6fc84f33fbc59b2e8e868059134dc98ccdee433,usdt,normal
1117,2774.0319471666667,23.677801,0.10743061772605192,7.456568054279093e-05,0.004473940832567456,0.10737457998161894,804659.725,0xe80ef3e29c4a8de3867260104befb1ae2d88de57,usdt,normal
15,14.800283000000002,0.001,1.3333333333333333,0.0008851280780328915,0.05310768468197349,1.2745844323673634,67786.8,0x8ca7ab5b3e42f7690a4486fef1bc14b3ce4065d7,usdt,normal
9,27209.027247888887,0.000122,2.0,0.0012622189809685426,0.07573313885811256,1.8175953325947014,47535.333333333336,0x6314545e03a0230433dc882b108e797c38418401,usdt,normal
8,1579.5410926666664,2280.10695,0.75,0.0005147519324645465,0.030885115947872785,0.741242782748947,116561.0,0x60c5e02c9e2adf8a342698efb37efe1c12dd9695,usdt,normal
199,80.21797096774195,115.471,0.31155778894472363,0.00021531246700857363,0.012918748020514417,0.310049952492346,278664.77419354836,0xd4a062c5a65adf452d94a8042512e2a6ed383968,usdt,normal
48,2861.8048928571425,0.0,0.4375,0.0003000591545190338,0.018003549271142023,0.4320851825074086,199960.57142857142,0xef94d4c5aeb4fda7fad29b7eb6ac486de340892a,usdt,normal
60,5117.021077023809,0.0005,0.7,0.0004852966664740886,0.029117799988445315,0.6988271997226876,123635.71428571429,0xb86b55780196ac0865fe4f3d2613024d16f90203,usdt,normal
187,84.19693548387099,0.001,0.1657754010695187,0.00011507351712924984,0.00690441102775499,0.16570586466611975,521405.8064516129,0xf0aa50a2a3adb69f0eb0615508d8b97b8d978abb,usdt,normal
1247,5468.017101644269,3001.160798,0.2028869286287089,0.00014078304531422276,0.008446982718853364,0.20272758525248077,426187.68379446643,0xe2bde82b6962402e4d679b53a7076b182dc8d530,usdt,normal
59,272.5418146363636,0.0,0.3728813559322034,0.00025687850580778947,0.01541271034846737,0.36990504836321686,233573.45454545456,0xc195258e08315c2928baed4ffaa0552712905d5f,usdt,normal
56,192.40003316666665,179.500199,0.21428571428571427,0.00014839584095923072,0.008903750457553842,0.21369001098129223,404324.0,0x03ecd79f51c6330f559b15b36cb1636405a85ed6,usdt,normal
1,22.938640722222218,33.521066,72.0,0.03873466752743706,2.324080051646223,55.77792123950936,1549.0,0xe7551a9c566312f2b449ddfa619857c99052f810,usdt,normal
1012,4006.8135648333337,9328.91,0.011857707509881422,8.226741049202905e-06,0.0004936044629521742,0.011846507110852183,7293289.0,0xb1ce7113e6ac88e2b1284c2cfe26dd048a0ca25d,usdt,normal
1160,56.14875000000001,125.893466,0.005172413793103448,3.5912656110819755e-06,0.00021547593666491853,0.005171422479958045,16707202.0,0x3de16382b91f59f544922bc7323fb9802b40d5c0,usdt,normal
135,562.7901378076923,0.0,0.1925925925925926,0.0001331892157716522,0.007991352946299133,0.1917924707111792,450486.92307692306,0x9ef400e8621b75014019d9d2cc3f38a94b9aa577,usdt,normal
4,184660.69301790907,150007.539956,11.0,0.007638358447330047,0.4583015068398028,10.999236164155267,7855.090909090909,0x5fe550de7028f5abbe2b77911aaa6b2e3f79ee90,usdt,normal
31,10130.9744876,12538.898235,0.16129032258064516,0.00011153942249348611,0.006692365349609166,0.16061676839061997,537926.4,0x91038a2bda8a85a2017ac0d97b6816c554aa22b5,usdt,normal
7,0.001,0.001,1.1428571428571428,0.0006949874033533142,0.04169924420119885,1.0007818608287724,86332.5,0x84765e93d38d03a5ae6d59a281693645976ac754,usdt,normal
1197,29.881839971428573,0.01,0.029239766081871343,2.0300597324775683e-05,0.001218035839486541,0.029232860147676988,2955578.057142857,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,usdt,normal
1002,7915.242052003091,1097.0,0.6457085828343313,0.00044798121110024044,0.026878872666014426,0.6450929439843464,133934.1885625966,0xc486fb432afa129c2184de46251da3cd37215e4b,usdt,normal
9,179696.33333333334,275200.0,0.6666666666666666,0.0004241781548250265,0.02545068928950159,0.6108165429480382,141450.0,0xff165cfb08a5139b5556ab840265847723caa184,usdt,normal
271,34533.333333333336,25000.0,0.02214022140221402,1.536050136676461e-05,0.0009216300820058767,0.02211912196814104,3906122.5,0x846e3d53c92712ae6eea5793ded3ee98de737ba7,usdt,normal
35,0.0036967999999999992,0.001144,0.2857142857142857,0.00019510367809453941,0.011706220685672366,0.2809492964561368,307528.8,0x66283f04070cc59da81445fd5871b4b0c99348a5,usdt,normal
47,0.0010000000000000005,0.001,18.76595744680851,0.013026140894993354,0.7815684536996013,18.75764288879043,4606.122448979592,0x00ac23a884519e5dafb6ad210c06c735b3fc8643,usdt,normal
597,108.71278720000001,271.781968,0.008375209380234505,5.80741137193357e-06,0.00034844468231601424,0.008362672375584341,10331625.6,0x151338068e4c701514159bf43de7e989fd915b44,usdt,normal
1697,4167.465487675393,0.0,0.11255156157925751,7.815512708374884e-05,0.0046893076250249304,0.11254338300059834,767703.9528795811,0x19dde5f247155293fb8c905d4a400021c12fb6f0,usdt,normal
130,1073.768809142857,1365.607924,0.05384615384615385,3.737906537384939e-05,0.0022427439224309634,0.05382585413834312,1605176.5714285714,0xbbb5f762a36494e50658dee17e6466de2dd0ce32,usdt,normal
8,7941.551824874141,21.336076,54.625,0.037099923592834705,2.2259954155700825,53.42388997368198,1617.254004576659,0xbb6ee284747e6bb61fe4ffb4dc0dd535e58dd5aa,usdt,normal
925,13674.905704478873,12.151391,0.07675675675675675,5.329558104568932e-05,0.0031977348627413595,0.07674563670579262,1125796.9014084507,0x4c8d8c2d7f24824a114baf7efb0f66edc9fe4c81,usdt,normal
565,34195.55290792,10435.73858,0.04424778761061947,3.071862160384135e-05,0.001843117296230481,0.04423481510953155,1953212.64,0x9727b3efeb79abd6b2149342ba4299f927bacb1b,usdt,normal
165,3090.2356192452826,2500.0,0.3212121212121212,0.00022181913453707183,0.01330914807222431,0.3194195537333835,270490.641509434,0x34db0accad79f7e102a0fb5b74431019b0ab4fc9,usdt,normal
200,143.03758825,14.1,0.12,8.326198244004791e-05,0.004995718946402874,0.11989725471366898,720617.0,0xba2f744730a52b01fe49c05a34cb8cf29e2ab869,usdt,normal
327,2689943.1808900316,0.0,1.1559633027522935,0.0008010154672272363,0.048060928033634175,1.1534622728072201,74904.92063492064,0x21c2ed9ec12ba6d401b386ee2a07afc39a9c2684,usdt,normal
126,192.78120600000003,4.794221,0.05555555555555555,3.834326423877118e-05,0.0023005958543262706,0.05521430050383049,1564812.0,0x598c19f78e90f31a7fe73c950a91e6edef6b614a,usdt,normal
491,79646.14246804455,0.001,0.41140529531568226,0.0002854180484244217,0.017125082905465303,0.41100198973116725,210217.9603960396,0xa0e3e44dc27cc575c2551af600056e50cbe01b11,usdt,normal
49,8680.430959333335,0.0001,0.8571428571428571,0.0005873517985551147,0.035241107913306875,0.8457865899193651,102153.42857142857,0xd55ebee7c0cf99008e3d7513d957ff97c1325725,usdt,normal
49,2248.2936196289306,816.01,3.2448979591836733,0.0022125248387222457,0.13275149032333475,3.186035767760034,27118.33962264151,0x787971b9345babdeead414a3a688755c5b3d3416,usdt,normal
1174,13532.440895240223,2136.492132,0.1524701873935264,0.0001058490770941109,0.006350944625646654,0.15242267101551968,566844.8100558659,0x59f02451e0199bc997554b89c6e1041bf8f4614e,usdt,normal
7,0.0010000000000000002,0.001,4.285714285714286,0.0028226792871793903,0.16936075723076346,4.064658173538323,21256.4,0x91368d08a11ad60cd5a74d2285c581cef50f3945,usdt,normal
968,580860.3300594799,3482750.164288,0.05165289256198347,3.584241723555751e-05,0.002150545034133451,0.051613080819202815,1673994.24,0x857ab110153ad57240ab920e93bfb549c045af55,usdt,normal
131,490.73243920000004,376.831098,0.03816793893129771,2.6368192787350017e-05,0.001582091567241001,0.03797019761378403,2275468.8,0x1cfebbab21956558b89617531e78f94df4645370,usdt,normal
43,0.0010000000000000002,0.001,8.186046511627907,0.005647940747967062,0.3388764448780237,8.13303467707257,10623.34090909091,0xd6cb15a00b7f840967fead0e4338cad230d85889,usdt,normal
4,0.0010000000000000002,0.001,2.5,0.0015650921839296336,0.093905531035778,2.253732744858672,38336.4,0x70edbdf10fbb4349a1e6d18ca9145e44138c8a9c,usdt,normal
113,8096.915890124999,9565.14094,0.1415929203539823,9.816974776510434e-05,0.0058901848659062605,0.14136443678175026,611186.25,0xc8c2d895ea586485b0a20ce53b951f602d55f3e7,usdt,normal
839,3971.89325655675,4500.00045,0.9976162097735399,0.0006921454474608682,0.04152872684765209,0.99668944434365,86686.98207885305,0x1c834ad33dbc858213bd692cbc926d54b04a5976,usdt,normal
44,145.1669402777778,0.0,0.8181818181818182,0.0005639345084057571,0.03383607050434543,0.8120656921042902,106395.33333333333,0x8508e5d92172f368f2b2fc57d4df15013d3642e0,usdt,normal
18,22750.035,51000.14,0.4444444444444444,0.00029517898915955163,0.0177107393495731,0.4250577443897543,203266.5,0x6db57be3912e2ce3acf5b659dad2ca6bac16ce83,usdt,normal
35,0.001,0.001,0.17142857142857143,0.00011627321103975382,0.006976392662385229,0.16743342389724547,516026.0,0x0b32e6da60da4dd37ebe1b35e5fc2967fdc32cb4,usdt,normal
2285,112.20851740886701,1265.825767,0.17768052516411378,0.00012334349021742575,0.007400609413045546,0.17761462591309307,486446.4261083744,0xac6342a7efb995d63cc91db49f6023e95873d250,usdt,normal
10,1170.2105263157894,0.0,1.9,0.0012695612663539536,0.07617367598123721,1.8281682235496934,47260.42105263158,0x08e49cb3981ba9baedcb921262797d307bc776cd,usdt,normal
1437,1156.236084866667,154.910631,0.020876826722338204,1.4495604425392067e-05,0.000869736265523524,0.020873670372564577,4139185.8,0x785f1ea26fa96b3a8dbd238ce613948a53e0fe91,usdt,normal
7,1198.5714285714287,1120.0,1.0,0.0006186295881694455,0.03711777529016673,0.8908266069640017,96988.57142857143,0x380e9da2783ee2c6ff7ebc09e52bfcf9ce1f4cc0,usdt,normal
1315,16993.81909332653,700.0,0.037262357414448666,2.5857787008792747e-05,0.0015514672205275647,0.03723521329266156,2320384.1836734693,0x14baaa573906c24ec9dbdbd3d092fdb869b2d0f4,usdt,normal
1981,2141.785231686747,0.0,0.041898031297324584,2.9082058291902444e-05,0.0017449234975141469,0.041878163940339524,2063127.6987951808,0xbd52889a4cb198a0e2ce36b52cdf75c4e65875a8,usdt,normal
50,181.5681254,0.932617,0.1,6.860724547398001e-05,0.004116434728438801,0.09879443348253122,874543.2,0xec0c8cbd4152798bddc482d7ed649c53a3b733f7,usdt,normal
43,0.001,0.001,1.5813953488372092,0.001087293694016367,0.06523762164098203,1.5657029193835683,55182.882352941175,0xad4cb49258e42c573332688cf8813298775f1111,usdt,normal
26,560.2285356557632,0.0,24.692307692307693,0.0165284149713456,0.9917048982807359,23.800917558737662,3630.11214953271,0x0bbd3a1e9ebdebb7d38edd3f2bb77e778550cbfa,usdt,normal
196,27.648091537037036,12.45,2.7551020408163267,0.0019047417487645633,0.11428450492587379,2.742828118220971,31500.333333333332,0x78d056f1a354c316797ff75588d9b3772dff3ad3,usdt,normal
0,0.001,0.001,8.0,0.012037315678603671,0.7222389407162203,17.333734577189286,4984.5,0xd474388ce1e58e71c24d220ace42aa5798fa2293,usdt,normal
252,710.730839387755,1490.690719,0.5833333333333334,0.0004047154024770785,0.024282924148624714,0.5827901795669931,148252.32653061225,0x8631e9e8708eaa58cfbc9fa97f1708b119351365,usdt,normal
178,1057.4317317333332,1948.000194,0.16853932584269662,0.00011653300331186795,0.006991980198712077,0.16780752476908986,514875.6,0x6fca5e5862b9e0c72ed24a10a030cb65b5278e62,usdt,normal
712,16737.580847588233,0.0,0.047752808988764044,3.3117111065829414e-05,0.001987026663949765,0.04768863993479436,1811752.2352941176,0xc5a50be25b3b7e44260421c5177bfc87418aa6e4,usdt,normal
439,1344.8433139848485,14.376827,0.15034168564920272,0.00010429693907446896,0.006257816344468138,0.1501875922672353,575280.5454545454,0xb6425791efbe188237f1b0be903524e993f3ede1,usdt,normal
1,0.0013525,0.0001,8.0,0.0028835063437139563,0.17301038062283736,4.1522491349480966,20808.0,0x710fb716df4007a98be8be90122148fc7d9189f2,usdt,normal
604,2123.2727272727275,3701.0,0.09105960264900662,6.320941070900731e-05,0.0037925646425404393,0.09102155142097053,949225.7454545455,0xf896506e115a9e928d06c64f4dbb657444a1204d,usdt,normal
40,107.02115749650348,0.0,3.575,0.0024342994494738167,0.146057966968429,3.5053912072422966,24647.748251748253,0xe9d7941edbdada561f66dc2b56023ae754255a10,usdt,normal
1335,522.2205756119401,594.0,0.050187265917602995,3.485129416596358e-05,0.0020910776499578148,0.05018586359898755,1721600.343283582,0xf7c6382da0a3ee08ad4c201b01e33e122600ab6f,usdt,normal
544,394.14694088888893,150.0,0.016544117647058824,1.1484836187953173e-05,0.0006890901712771903,0.016538164110652568,5224280.0,0x9083129ef39d6ae8e4100c6ce6d9268229416263,usdt,normal
554,3276.2313729377297,1338.22,1.4783393501805053,0.001025858395467284,0.06155150372803705,1.477236089472889,58487.604395604394,0x412f3b62bf7bf6a6fcc9b5984c5fea3bee578145,usdt,normal
179,335591.2443982259,10437.5,1.335195530726257,0.0009270601487485463,0.05562360892491278,1.3349666141979069,64720.719665271965,0x6c8957f01f6b60ac4f1ea20f63f16d077a7f2d89,usdt,normal
333,4856.902418532258,0.0,0.37237237237237236,0.0002585600042704104,0.015513600256224624,0.372326406149391,232054.4516129032,0x605323e3648b562d8f4273b44006f507e9f092b9,usdt,normal
730,1948.3845551836735,1364.000159,0.06712328767123288,4.6586431521178197e-05,0.0027951858912706917,0.06708446139049659,1287928.6530612244,0x458a723a384b500716f533edd0b8b5aeb04570ba,usdt,normal
691,147351.18552385713,0.0,0.04052098408104197,2.8099949177562157e-05,0.0016859969506537295,0.040463926815689506,2135235.1785714286,0xf8d14cfc86303a22f30e2b9774beffca5cacec49,usdt,normal
227,271.2036453333333,331.078997,0.2907488986784141,0.0002012865258799576,0.012077191552797456,0.2898525972671389,298082.54545454547,0x8d4573fb484bdebcfa3603399dc8fb51bbb8e229,usdt,normal
15,333.33347619047623,0.0,1.4,0.0009350455055479366,0.0561027303328762,1.3464655279890287,64168.0,0x55557a230d49cdb3873235ba02159e8ae060d569,usdt,normal
56,1242.5661382857143,1800.0,0.5,0.00034563463456543854,0.02073807807392631,0.49771387377423143,173593.7142857143,0xacea82d7fe915709910b737aec9d3c1706e73044,usdt,normal
365,476070.8658760001,87000.0,0.17534246575342466,0.0001214460889425613,0.007286765336553679,0.1748823680772883,494046.375,0x32a73b06236d6896a0c278696762d5a8df24c83f,usdt,normal
181,41.67788075,54.29452,0.08839779005524862,6.119309711268021e-05,0.0036715858267608124,0.0881180598422595,980502.75,0x066f2401586628f6fdc5b463b5c2e7d7237a9882,usdt,normal
284,16753.201897394192,0.00045,0.8485915492957746,0.0005889952230287845,0.03533971338172707,0.8481531211614497,101868.39834024897,0x93043e5988eab5849d059cd1ef5bac7287f9f55e,usdt,normal
659,754.5544123333333,100.0,0.009104704097116844,6.3220089995905445e-06,0.0003793205399754327,0.009103692959410385,9490654.0,0x67fdbb7326a6de4194b1dfee2e1e212952f0092b,usdt,normal
337,15539.803511666667,14542.085416,0.017804154302670624,1.2357258220974963e-05,0.0007414354932584978,0.017794451838203947,4855446.0,0x1bb8c97fe40af179c4eaa63240acdde6da512d8f,usdt,normal
11,1598.8464858,2664.744143,0.45454545454545453,0.00030653783903084996,0.018392270341850998,0.44141448820442397,195734.4,0xb8df5bfe5301ebfbad3188d1b5ba36d99c7bb29d,usdt,normal
653,9915.196427461538,0.001,0.019908116385911178,1.3824422181689488e-05,0.0008294653309013694,0.019907167941632862,4340145.230769231,0x34ab9f93827145d22462c9f8d6bd2837874a1d78,usdt,normal
1233,40608.086808852946,166554.991504,0.055150040551500405,3.827407307629373e-05,0.0022964443845776236,0.05511466522986297,1567640.8382352942,0x704c8c855765b4c053cc2dc02b3f318caf2ab732,usdt,normal
77,54500.1477866987,0.000801,2.9740259740259742,0.0020415768462006168,0.122494610772037,2.939870658528888,29389.048034934498,0x12bf076cb6322cfa8e7f5fe57c6483121e523fa9,usdt,normal
7,0.0010000000000000002,0.001,1.4285714285714286,0.0009196755384700278,0.05518053230820167,1.32433277539684,65240.4,0xf18a0b9d2a1bfeab8085be5a6273830f29ee96e7,usdt,normal
740,367.43600016666664,320.0,0.008108108108108109,5.62366991419545e-06,0.00033742019485172704,0.008098084676441448,10669189.5,0x8d339df2eddd662cc27c830fbef7ab21194f7ef4,usdt,normal
733,1330.6751312320328,0.0,0.6643929058663028,0.00046113275794317746,0.027667965476590648,0.6640311714381756,130114.37371663244,0xe103ca0e8358c0e85424e202f9b3ead474134eb5,usdt,normal
1939,6485.891330811593,398.885073,0.21351211964930378,0.00014826766159281476,0.008896059695568887,0.21350543269365327,404673.54347826086,0xc13e5cf6418edb17b1780e1e8324e65544e79b17,usdt,normal
420,37314.624843671234,0.0,0.1738095238095238,0.00012054065621672746,0.007232439373003648,0.17357854495208758,497757.3698630137,0xe7f7989ba924586dd761274ca5aa277bcaf4ed45,usdt,normal
511,5387.638980529411,11259.371415,0.06653620352250489,4.617631688687601e-05,0.002770579013212561,0.06649389631710145,1299367.3823529412,0xe749e9e7eaa02203c925a036226af80e2c79403e,usdt,normal
1130,3102.248850846154,69.803243,0.011504424778761062,7.982513138295566e-06,0.00047895078829773396,0.011494818919145616,7516429.846153846,0x0f310920ff5f5839337c97b5dd677799980e7ea7,usdt,normal
25,0.001,0.001,2.32,0.001585002596124942,0.09510015576749652,2.2824037384199163,37854.8275862069,0x2b37f51d8080a95219b217024f165102d85609aa,usdt,normal
223,55497.16587308,0.001,0.11210762331838565,7.783826329757756e-05,0.0046702957978546535,0.11208709914851167,770829.12,0xa794f7361f71691ea1f2dd0879505180ead71d5f,usdt,normal
262,21101.581143999996,100000.00099,0.29770992366412213,0.0002060238195231341,0.012361429171388046,0.2966743001133131,291228.46153846156,0x20159150a3a354f99593c7e885726b05b430bb4f,usdt,normal
794,7943.994778748467,0.0,0.2052896725440806,0.0001425564125460138,0.008553384752760828,0.20528123406625987,420886.01226993866,0x12fc385f1b57edf4359a7ba24337790ec648ee28,usdt,normal
882,97065.782632,0.00122,0.07256235827664399,5.0367026093110055e-05,0.0030220215655866033,0.07252851757407848,1191255.5625,0xd8fec4addeffd9d2e19cc0c99234b65818bbaeb1,usdt,normal
8,3730.52379625,3699.0,1.0,0.0006888356954657391,0.041330141727944344,0.9919234014706643,87103.5,0x29310418f65da27bf6d39245ffbc9936f3fe477b,usdt,normal
30,52028.11237922078,0.001,2.566666666666667,0.001765091532603762,0.10590549195622573,2.5417318069494175,33992.57142857143,0xbf1a116eaabce1a4c843208b4813f188fc5df68f,usdt,normal
425,21086.788821,1419.358882,0.08470588235294117,5.876096626532927e-05,0.0035256579759197558,0.08461579142207415,1021086.0,0x2a91321abbc9b7b6003d42738f795a613a8848af,usdt,normal
0,18.1121092,0.000104,5.0,4.166666666666667,250.0,6000.0,14.4,0xa37451255c8d7b07eb1df0f66e3b010431f79b45,usdt,normal
305,3258.905114622711,0.0001,0.8950819672131147,0.0006212508761230304,0.037275052567381825,0.8946012616171638,96579.34065934065,0xb314794e39d620ed7a2c140a3b2334fe674e452f,usdt,normal
123,56.20940482258065,0.0005,1.5121951219512195,0.0010501248293547153,0.06300748976128291,1.51217975427079,57136.06451612903,0xb616ec28d402097fc125d48ad0ccfb19fc6a54aa,usdt,normal
46,0.001,0.001,1.1304347826086956,0.0007755360146993904,0.04653216088196342,1.116771861167122,77365.84615384616,0x590516f603062facf07bf436afb91ee64fffeaef,usdt,normal
622,13492.0035042,180000.0,0.13665594855305466,9.486585967442038e-05,0.0056919515804652225,0.13660683793116532,632472.0,0xc5fcb81dfbd30563a50cb8160c9beee7f2ef44f9,usdt,normal
325,569.1306938518518,129.363399,0.16615384615384615,0.00011521248596114522,0.006912749157668713,0.16590597978404914,520776.8888888889,0xb6710be492a44183f82501bd29ebfaf529b7740e,usdt,normal
1683,1373.58489342723,595.674201,0.1265597147950089,8.784888095270255e-05,0.005270932857162153,0.1265023885718917,682991.0563380282,0x0752adfe7c42d89bf2fb3c22ffa18b7d0871c807,usdt,normal
608,4880.244165833333,6486.3324,0.019736842105263157,1.3700660211981182e-05,0.000822039612718871,0.0197289507052529,4379351.0,0xefc3b7ff2ce0331a42d94d0d9895851b4e6debb5,usdt,normal
88,2404.84094261017,0.0005,0.6704545454545454,0.00046207753191076107,0.027724651914645664,0.6653916459514959,129848.33898305085,0xf937c086264c56b8b6860a7117e4229c3496b6a1,usdt,normal
1925,3462.3671217803917,2139.4557,0.13246753246753246,9.196102504230342e-05,0.005517661502538206,0.13242387606091693,652450.3176470589,0xae74d4af5310170f8b2c0227b0c8ca70c8e2c78f,usdt,normal
111,46608.01568916667,79648.094135,0.10810810810810811,7.44451971681047e-05,0.004466711830086282,0.10720108392207077,805962.0,0x7d199ebce755adfdd1fd46daf6f8b348b7dd37c7,usdt,normal
23,0.001,0.001,1.0434782608695652,0.0007078309699643725,0.04246985819786235,1.0192765967486965,84766.0,0x70eebc60db8d6998738f2b4b512edfd4c952f4e2,usdt,normal
1,0.001,0.001,6.0,0.003054367745876603,0.1832620647525962,4.398289554062309,19644.0,0x1286e986eb4af56b69e23a85a9e5aa7e18708a79,usdt,normal
10,0.0010000000000000002,0.001,20.4,0.013454334406162612,0.8072600643697567,19.374241544874163,4459.529411764706,0xfd4c627074975099dc96249cff27822746cef8f5,usdt,normal
6,1041.5170352,1375.909821,1.6666666666666667,0.0010728692816067292,0.06437215689640374,1.5449317655136898,55924.8,0x7f47017e253032f6e37ec94e734d47771cddaef2,usdt,normal
43,242.58390433333332,0.001,0.4186046511627907,0.0002889820766894213,0.01733892460136528,0.4161341904327667,207625.33333333334,0x35ac25d8b949f00c295eb18765f345d1bebdd002,usdt,normal
730,1414.1846496827586,3949.268281,0.19863013698630136,0.0001379301160420335,0.008275806962522008,0.19861936710052822,435002.8965517241,0x784f77e90dbec1c79b9737f314f2eb13123304ce,usdt,normal
514,93.62715928571428,83.364893,0.027237354085603113,1.8897212661132484e-05,0.001133832759667949,0.027211986232030777,3175071.4285714286,0x4ec876d8c540a9aacdd263349843f47bae2c9df6,usdt,normal
136,4421.769409066666,3597.71,0.11029411764705882,7.619550751287705e-05,0.004571730450772623,0.10972153081854295,787448.0,0xc29b4423dacd2f6956e8f0d2f14aece83a0e79aa,usdt,normal
127,20633.021356999998,9066.65532,0.07874015748031496,5.438725684817145e-05,0.003263235410890287,0.07831764986136688,1103199.6,0x2fbee7f0dce097d7a0b6f8a2151b1aba8a1813f8,usdt,normal
256,48485.3288639643,0.0,0.109375,7.567600292325587e-05,0.004540560175395353,0.10897344420948847,792853.7142857143,0xfe0dd0e80997bce29ee3d7a677c4c7a250d5b144,usdt,normal
0,0.0010000000000000002,0.001,12.0,0.021559468199784406,1.2935680919870642,31.04563420768954,2783.0,0xcad62d8767626c027c2bfffa12f476f2e15c7dff,usdt,normal
2,265.90224216666667,215.991436,3.0,0.0017819929611278035,0.10691957766766821,2.566069864024037,33670.166666666664,0xc477d038d5420c6a9e0b031712f61c5120090de9,usdt,normal
543,21591.821270089742,10.0,0.143646408839779,9.958999564868328e-05,0.005975399738920996,0.14340959373410392,602470.1538461539,0x203579af8c8e0a5198b1464e461bcd1ed011d3ee,usdt,normal
191,185.27175244444445,64.15,0.09424083769633508,6.514672127409614e-05,0.003908803276445769,0.09381127863469844,920998.0,0x2b3e2e867e7b116c1c43916aa88f94ac79286512,usdt,normal
1430,5528.72191975,6062.329179,0.022377622377622378,1.5538041718751815e-05,0.0009322825031251088,0.022374780075002612,3861490.46875,0x1f6447e933f7e0f6f09eabb2785c9328b5c5ca31,usdt,normal
2,35012.11241555555,0.0,4.5,0.002219810576164167,0.13318863456985003,3.196527229676401,27029.333333333332,0xaddf9f640c4690fedbd7ada858ae2751a96a3bf8,usdt,normal
108,420.03561313914656,141.06,4.9907407407407405,0.0034400888423686193,0.20640533054211715,4.9537279330108115,17441.410018552877,0x06ea6d9325e6e742f8d2d9c7f8e2e46d42a4559f,usdt,normal
0,0.001,0.001,8.0,0.3921568627450981,23.52941176470588,564.7058823529412,153.0,0x056d1e567e033faa0db3f68bc95b66f05f64c139,usdt,normal
40,0.0010000000000000002,0.001,15.0,0.010245341784601935,0.6147205070761161,14.753292169826786,5856.32,0xceadccd4b548a8e2b0f8d02f9a479dc2b46d7ce1,usdt,normal
573,22466.966953028572,6380.741666,0.06108202443280977,4.240067278964687e-05,0.0025440403673788123,0.061056968817091495,1415071.8857142858,0x2bd96f611e291ddd00018205e33a9edc0906db2d,usdt,normal
34,890.3349327265623,400.0,3.764705882352941,0.002592268559022715,0.15553611354136287,3.7328667249927094,23145.75,0x1a72003c3780b1f8ee5d0a48961c892c05f12b64,usdt,normal
2,0.0010000000000000002,0.001,6.0,0.0035440047253396337,0.21264028352037803,5.103366804489073,16930.0,0x72b566126189752ff9c870d7268f9509306784c1,usdt,normal
630,1486.8291488888888,2422.0,0.014285714285714285,9.913411854898493e-06,0.0005948047112939095,0.014275313071053827,6052406.666666667,0x24e16a89dfc3e86d70d739b229749d28126ff57e,usdt,normal
821,64519.30437727778,0.0,0.0438489646772229,3.0436674975878932e-05,0.001826200498552736,0.04382881196526566,1971306.0,0xe83054865a23ca7b74e4a13a5e7bbc2010291820,usdt,normal
1,23.1244,0.001,5.0,0.002319970304380104,0.13919821826280623,3.34075723830735,25862.4,0xb231e398aa099d426faf03ecced8595096e58bb4,usdt,normal
755,11914.298206222222,6917.867699,0.011920529801324504,8.277749776500755e-06,0.0004966649865900454,0.011919959678161089,7248346.666666667,0x57b6d465312899ef2890b97a3a6b21530c937c5e,usdt,normal
156,7434.0945004000005,30.741544,0.03205128205128205,2.2118158742910022e-05,0.0013270895245746015,0.031850148589790434,2712703.2,0x412b2a06375d770dea4e01ce6d9d6b50b8700510,usdt,normal
215,1708.0111972,1995.951359,0.046511627906976744,3.228805942897168e-05,0.0019372835657383008,0.04649480557771921,1858272.1,0x9d3a82412b6e7a4592140cffbb3741d648682549,usdt,normal
457,1999.678707131313,1352.396534,0.649890590809628,0.0004510894493671078,0.027065366962026473,0.6495688070886353,133011.31313131313,0x85aac03ea2de09859f658aa7f9e975ef2c42fdf5,usdt,normal
319,2801.9467570000006,6862.748264,0.06269592476489028,4.352301388166528e-05,0.0026113808328999165,0.06267313998959799,1378581.0,0x01d38c3b070699ffb0b5cbe9588004ea18890ba7,usdt,normal
0,12.277010899999999,51.044109,20.0,0.06915629322268327,4.149377593360995,99.5850622406639,867.6,0x5adf1c3cef6d82c29886f357a8b148e43d2c6796,usdt,normal
67,2045779.5421864614,1948784.0,0.19402985074626866,0.00013353822891328643,0.008012293734797187,0.1922950496351325,449309.53846153844,0x03ae1a796dfe0400439211133d065bda774b9d3e,usdt,normal
74,54.343938596491235,0.15914,0.7702702702702703,0.0005303144485567073,0.03181886691340244,0.7636528059216586,113140.42105263157,0x4b74f3fa9b9e15f05196275a7a96f8df2f9f4a69,usdt,normal
200,879.0432401812501,200.0,0.8,0.0005549343373945278,0.03329606024367167,0.79910544584812,108120.9,0x9e7d74f0202de346befbc322ef1e6fb252488aea,usdt,normal
1827,8437.242802679999,235.0,0.02736726874657909,1.8999555239411403e-05,0.001139973314364684,0.027359359544752417,3157968.66,0x8ea6d891c37164a93819a865204d3329783768cc,usdt,normal
366,233.93601612903225,0.0003,0.16939890710382513,0.00011758663669598239,0.007055198201758945,0.16932475684221468,510262.06451612903,0x11569632cf7cd65f1fe40c6ed845f0361294d7e1,usdt,normal
