wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,label,is_high_freq,is_low_value,is_new_wallet,risk_score_rule
0x41a096161376bf740d30549349224af5eb37cac3,usdt,120,4.620538920942879,4.616597989197679,0.3833333333333333,0.0002656051698314,0.0159363101898846,0.3824714445572304,225899.21739130435,0,False,False,False,0.0
0x420cafe478ebb83542a70089e5a65da67cc829ac,usdt,7,5.262522446209924,2.723093021738115,18.285714285714285,0.0117134594970533,0.7028075698232,16.8673816757568,5122.3125,0,False,False,False,0.0
0x4234071b094c6651fdaf32cd465fb90164eb64b7,usdt,1186,7.876457251895218,7.505078421785371,0.0177065767284991,1.2292470896697116e-05,0.0007375482538018,0.0177011580912438,4881036.571428572,0,False,False,False,0.0
0x4429f8362093602ad2c3697e901a9f0eeb1cf036,usdt,1869,5.745380614328057,3.382864727425991,0.0283574103798822,1.968835171855969e-05,0.0011813011031135,0.0283512264747259,3047487.2075471696,0,False,False,False,0.0
0x44a0445474a4600df5a659846f14a16ce48b8451,usdt,10,6.245910711253771,7.421754570931409,41.3,0.0263436539222064,1.5806192353323891,37.93486164797734,2277.588377723971,0,False,False,False,0.0
0x44baf4fc3c45e83387ba163767b14bcb3a5f3ccc,usdt,381,5.542053221682826,5.021738260739525,0.1863517060367454,0.0001293675675143,0.0077620540508629,0.1862892972207109,463794.76056338026,0,False,False,False,0.0
0x44f892a3f275cdaf2518279fd30fcd114ebf7347,usdt,240,7.082269359725007,0.6807653409839286,0.0333333333333333,2.309747538819638e-05,0.0013858485232917,0.0332603645590027,2597686.5,0,False,False,False,0.0
0x46095a40286234b47b8976b145fcc64813f8da05,usdt,653,4.396439772705292,6.517745125428833,0.2588055130168453,0.0001795104060801,0.0107706243648093,0.258494984755424,334242.4615384616,0,False,False,False,0.0
0x46d6e7ce954a1acaaead77e5986127ccd514a215,usdt,10,5.582827197074809,6.213257462724301,1.1,0.0007055337362714,0.0423320241762893,1.0159685802309448,85042.0,0,False,False,False,0.0
0x4859b7a4ee6ade9949c6790fa9d498543e8a84fb,usdt,12,4.037524957891493,5.717767197648306,1.3333333333333333,0.0008561735463778,0.051370412782671,1.2328899067841053,70079.25,0,False,False,False,0.0
0x48b4f51d44279fc980279b529155a0e8a24f6b2e,usdt,12,4.914231224593645,4.90342810401395,0.5833333333333334,0.0003767897513187,0.0226073850791258,0.5425772418990203,159240.0,0,False,False,False,0.0
0x49d3fc00f3acf80fabcb42d7681667b20f60889a,usdt,506,6.134081120708846,7.7355641459563405,0.0197628458498023,1.3706159136731273e-05,0.0008223695482038,0.019736869156893,4377594.0,0,False,False,False,0.0
0x49e9a8ea9b6c05d5b2307538d159350a5aea73ac,usdt,19,5.323589631920277,3.7136495271188066,7.105263157894737,0.0048903475406985,0.2934208524419135,7.042100458605924,12269.066666666668,0,False,False,False,0.0
0x4a51ff9fdf9fd835c7fadbabd46b5da6a5bb9540,usdt,1263,9.432736877120874,5.418707174951466,0.0039588281868566,2.748648819213451e-06,0.0001649189291528,0.0039580542996673,21828907.2,0,False,False,False,0.0
0x4a632115f33c7e81523ce76482e306dcdbfe8dba,usdt,28,3.574955482992819,0.2151113796169455,0.2142857142857142,0.0001475833230844,0.0088549993850694,0.2125199852416676,406550.0,0,False,False,False,0.0
0x4a9f8e9e09d7da789216e0d677b4df9d81146e9f,usdt,20,4.649450295815013,4.306882229455071,0.35,0.0002316730100943,0.0139003806056594,0.3336091345358266,258985.7142857143,0,False,False,False,0.0
0x4b08528d3c0bc46fab2701acef64cd53d6b3f9cd,usdt,42,4.99125882968371,2.556114366693,6.047619047619048,0.0041086893927874,0.2465213635672482,5.916512725613958,14603.1968503937,0,False,False,False,0.0
0x4bcc65e69fd0a6712064ca5dcd9dc31c03ca4198,usdt,709,6.5973707517335445,4.663439094112067,0.0973201692524682,6.753019186795558e-05,0.0040518115120773,0.097243476289856,888491.4782608695,0,False,False,False,0.0
0x4c22ab651f7747a152aaa9e9db6c8f98e8760b31,usdt,47,0.47090284982569797,3.299945551197871e-05,0.6382978723404256,0.0004406994782118,0.026441968692709,0.6346072486250176,136147.2,0,False,False,False,0.0
0x4c9fad010d8be90aba505c85eacc483dff9b8fa9,usdt,220,7.690058410894942,2.6224203421042613,4.636363636363637,0.00321505097747,0.1929030586482034,4.629673407556883,18662.223529411764,0,False,False,False,0.0
0x4cbeee256240c92a9ad920ea6f4d7df6466d2cdc,usdt,664,0.019807725322400445,0.0488025450451696,0.0075301204819277,5.226140317686618e-06,0.0003135684190611,0.0075256420574687,11480748.0,0,False,False,False,0.0
0x4d5f5da93d6107ae323006cc3f1ead4e384dc991,usdt,84,7.949604987232959,6.866174200597277,1.0833333333333333,0.0007468934158472,0.0448136049508363,1.0755265188200729,80332.74725274726,0,False,False,False,0.0
0x4ef84859f022504c1a40b1312373686aa2e8ed63,usdt,130,2.7163443096910114,2.969487625930099,0.8,0.0005538213138132,0.0332292788287957,0.7975026918910975,108338.19230769233,0,False,False,False,0.0
0x4f4495243837681061c4743b74b3eedf548d56a5,usdt,35,8.833963700668289,4.449452837910096,4.971428571428572,0.0034302747374065,0.2058164842443932,4.939595621865438,17491.310344827587,0,False,False,False,0.0
0x4f7e79fc4a71ff4a99a28ddadf7964dd92d25a40,usdt,38,8.928324654563403,9.497271403367218,40.10526315789474,0.0274887808256735,1.6493268495404108,39.58384438896985,2182.7086614173227,0,False,False,False,0.0
0x508b8a8b10c6f83cab4719d09f5c0f5d2b756bc7,usdt,136,4.916006767888629,4.099915681345627,0.1985294117647058,0.0001370264846819,0.0082215890809176,0.1973181379420246,437871.5555555556,0,False,False,False,0.0
0x509b52749c2991b7472b3ee5876f5e0bca8f2429,usdt,100,7.197227104946562,5.295312857527738,28.3,0.0194708604469078,1.168251626814471,28.038039043547304,3081.5279151943464,0,False,False,False,0.0
0x50f02612ea1f79a84ef72d6912a5452f40a88edd,usdt,39,8.113615760304137,7.070668318958174,13.0,0.0089919763902978,0.5395185834178733,12.94844600202896,6672.615384615385,0,False,False,False,0.0
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,usdt,175,9.72862319480896,7.677291665915576,10.09142857142857,0.0069935497769667,0.4196129866180048,10.070711678832115,8579.334088335221,0,False,False,False,0.0
0x524bb268a2dfd3e91ba03ead68af4ba343bfec4f,usdt,658,4.916873117108119,5.838371640974157,0.1808510638297872,0.0001254256038557,0.0075255362313463,0.1806128695523128,478371.2268907563,0,False,False,False,0.0
0x53a1f685d66c14962e7ebbc58e5f30b17b0c06df,usdt,80,2.7661451793414584,0.0512965443822693,11.75,0.0080944606333657,0.4856676380019427,11.656023312046624,7412.476595744681,0,False,False,False,0.0
