wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,is_high_freq,is_low_value,is_new_wallet,risk_score_rule,label,notes
0xfb93c4bf666c91c40588d1e138269e297530b590,USDT,1318,4460.632261367765,3e-09,0.0136570561456752,9.483671848023948e-06,0.0005690203108814,0.0136564874611544,6326663.444444444,False,False,False,0.0,1.0,
0xfe618d32bc5a3fb2ae6c38730f08ec5fead9e898,USDT,5,1389.5231844296295,3190.407939,27.0,0.018736988202637,1.1242192921582237,26.981263011797363,3202.222222222222,False,False,True,0.3,,
0xd3a7d065102c40d217093a502e8a6edda68797e6,USDC,10,656.3505393514463,1.3483611804517996,1000.0,0.656185201711331,39.37111210267986,944.9066904643166,91.4376,True,False,False,0.4,,
0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,USDT,2,2685355.474295793,0.00995,5000.0,2.3722541158608914,142.33524695165346,3416.045926839683,25.2924,True,False,True,0.7,,
0x8cfdb276645244d3b4707ad6a47c99b54dc444c7,USDC,9,1142.6311201778738,978.517145,1111.111111111111,0.7050495649844184,42.30297389906511,1015.2713735775624,85.1004,True,False,False,0.4,,
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,USDT,4,232.8394547863712,1.66929941158954,2500.0,1.610150388046243,96.6090232827746,2318.6165587865908,37.2636,True,False,True,0.7,,
0x2faf5d01b30f8c9803ef5273a1fd55dc96e2e115,USDT,511,274768.0731296349,1.0,0.0273972602739726,1.9011174496781e-05,0.0011406704698068,0.0273760912753646,3156038.571428572,False,False,False,0.0,,
0x7d36fbd3e021dede3caa990a28731bf59452e4f5,USDC,1881,1240.7813067565985,0.462330171281009,1.983519404572036,0.0013770679856729,0.0826240791403788,1.982977899369093,43570.83355668721,False,False,False,0.0,,
0x71927529167fde40ebd4d2acdabfc88afd340f35,USDC,229,1319670.592988307,0.0025,43.66812227074236,0.0302075926179893,1.8124555570793608,43.498933369904655,1986.2556,False,False,False,0.0,,
0x423d607bd4e213e9b64a54b324ab7f632feec647,USDC,21,56.9842533023,0.95,476.1904761904762,0.327169460693861,19.630167641631655,471.1240233991598,183.3912,True,False,False,0.4,,
0x0c7b552a57eacdf0a377609d00e4374a18931f08,USDC,19,680.381749591206,0.02379773,526.3157894736842,0.3525720128336213,21.15432077001728,507.7036984804146,170.178,True,False,False,0.4,,
0x74f2c6c170278615e24c80fc0bff02e92bd0e1e8,USDC,401,1211.3333748666666,860.000623,0.0748129675810473,5.193260256083125e-05,0.0031159561536498,0.074782947687597,1155343.6,False,False,False,0.0,1.0,
0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,USDT,1,1296.4710683204569,774.525771,10000.0,19.149751053236308,1148.9850631941786,27575.64151666028,3.1332,True,False,True,0.7,,
0x8108d3fa358d981a768f553bfe95f247b6002dd4,USDC,3133,1059361.9675808926,0.14,0.1461857644430258,0.0001014855160299,0.0060891309617995,0.1461391430831881,591217.3711790394,False,False,False,0.0,,
0x52aa899454998be5b000ad077a46bbe360f4e497,USDC,1,46409.52349878371,4228.288173,10000.0,3.4756012790212707,208.53607674127625,5004.86584179063,17.2632,True,False,True,0.7,1.0,
0x0000a26b00c1f0df003000390027140000faa719,USDC,5,0.007858267425,3.8e-05,2000.0,1.2782493097453729,76.69495858472237,1840.6790060333367,46.9392,True,True,True,1.0,,
0x225f99aaaa914d0481ef3a0bedd8aabf1b9c4d1d,USDC,7,18382511535.412407,0.0002639122827401,1428.571428571429,0.9114773224442176,54.688639346653055,1312.5273443196734,65.8272,True,False,True,0.7,,
0xf44a7c1a257902a423f1383da6c93118552cc2be,USDT,219,14381.28354416216,33.293847,0.1689497716894977,0.0001168095215545,0.0070085712932708,0.1682057110384998,513656.7567567568,False,False,False,0.0,,
0xf3b435e1ace3f960dbea2bd8111a4b15a140178a,USDT,788,645.495486988819,1.0,0.0088832487309644,6.168653090459948e-06,0.0003701191854275,0.0088828604502623,9726596.57142857,False,False,False,0.0,,
0xe39e8dae2f0253e7bdd8130b54d9e9df2b84af01,USDT,118,5.040000098998034e+21,48493.85881318,84.7457627118644,0.0584020725727514,3.5041243543650875,84.0989845047621,1027.3608,True,False,False,0.4,,
0x5e1f62dac767b0491e3ce72469c217365d5b48cc,USDT,1,2.6454054986407143e+27,0.0009673214367221,10000.0,46.21072088724584,2772.643253234751,66543.43807763401,1.2984,True,False,True,0.7,,
0x9ccfd91a09519c0a65e779ab4a87b901144bdd8e,USDT,720,16361.314760543048,0.6277080963362951,0.2333333333333333,0.0001620059109013,0.0097203546540826,0.2332885116979839,370356.8571428572,False,False,False,0.0,1.0,
0x13394005c1012e708fce1eb974f1130fdc73a5ce,USDC,46,3216.6717413969004,4.327051,217.3913043478261,0.1504216318340308,9.025297910041846,216.60714984100431,398.8788,True,False,False,0.4,,
0x0835500323ac2a78275fd74971464f99f2a595d8,USDC,790,423202.64135655935,3e-09,0.4265822784810126,0.0002961023442167,0.0177661406530067,0.4263873756721611,202632.6409495549,False,False,False,0.0,,
0xeff6cb8b614999d130e537751ee99724d01aa167,USDC,2,20118749.843118187,24.016402729525694,5000.0,2.9025891094856613,174.15534656913968,4179.728317659352,20.6712,True,False,True,0.7,1.0,
0x7d8309f4603746e0c48194e748d267e7ff243a5f,USDT,10,0.0973278717767573,0.01,566.2,0.3768586680156015,22.61152008093609,542.6764819424661,159.21087954786296,True,True,False,0.7,,
0x6c3ea9036406852006290770bedfcaba0e23a0e8,USDT,973,127201.61543019205,0.0,0.131551901336074,9.1345238472445e-05,0.0054807143083467,0.1315371434003208,656848.6875,False,False,False,0.0,,
0x33945e78d9b70ffdb9524726a5cc54ab1aabc616,USDC,728,618140.6958927035,1.0,0.0879120879120879,6.098305833467845e-05,0.0036589835000807,0.0878156040019369,983879.8125,False,False,False,0.0,,
0xaca92e438df0b2401ff60da7e4337b687a2435da,USDT,243,256166.35549008296,20006.473858,11.33744855967078,0.0078475451283693,0.470852707702159,11.300464984851816,7645.703085299456,False,False,False,0.0,,
0x02760e962aaa3e8924e45a37b027ed365484b58b,USDC,245,16879.73569558192,1.0,0.7510204081632653,0.0005199505594837,0.0311970335690254,0.7487288056566099,115395.58695652174,False,False,False,0.0,,
0x3a2062a2f97b6181b9967cd21735de21d5ae9034,USDC,167,2971794698.9658384,1.0,2.0419161676646707,0.0014132711549285,0.0847962692957102,2.0351104630970447,42454.69794721408,False,False,False,0.0,,
0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,USDC,1,250612452353068.0,184272.0449207873,10000.0,9.038322487346347,542.2993492407809,13015.184381778745,6.6384,True,False,True,0.7,,
0x06850f60cba2185c1865e32a0ce4f77ad43491b5,USDT,7,2373.230022403218,2456.078902,1428.571428571429,0.9250693802035151,55.50416281221092,1332.099907493062,64.86,True,False,True,0.7,,
0x9899f62ecf16b70bffc88677023026c47e48c218,USDC,83,2302773.0753796143,1.221683,120.48192771084338,0.0827862541703575,4.9671752502214535,119.21220600531488,724.758,True,False,False,0.4,1.0,
0x35b2b68d6bcc3ce9a06543c02cb71ee969785bd8,USDC,11,24053925.10282811,0.0161122027910724,698.0909090909091,0.4831200533514527,28.98720320108716,695.692876826092,124.19273342883189,True,False,False,0.4,,
0xb4134bdb4a5b552c347af5a1acf00e9d94563764,USDC,1397,15431.12810360677,3e-09,0.0214745884037222,1.4903781929055118e-05,0.0008942269157433,0.0214614459778393,4025823.8,False,False,False,0.0,,
0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,USDT,1,5225276.753229254,0.0561622538946247,10000.0,50.30181086519114,3018.1086519114688,72434.60764587527,1.1928,True,False,True,0.7,,
0x52fa6abb90b74266da9dcc6e2d6f13e94c188ed3,USDC,662,2100029.0463605,4200000.0,0.0060422960725075,4.1909567535172605e-06,0.000251457405211,0.0060349777250648,14316540.0,False,False,False,0.0,,
0x99e0eda4a42ec73ab2e8eae9333e7990a0803589,USDC,18,0.625,0.0,0.4444444444444444,0.0002975969049921,0.0178558142995312,0.4285395431887508,201615.0,False,True,False,0.3,,
0x727020383ce365c7919df293922293f0966b9e0f,USDT,293,737.8302511166665,135.0,0.204778156996587,0.0001417490031501,0.0085049401890081,0.2041185645361949,423283.4,False,False,False,0.0,,
0x8a4efb8f668a669cd3fa562c41b754d348d8c6b2,USDC,1,1e-06,1e-06,6.0,0.0307377049180327,1.8442622950819672,44.26229508196721,1952.0,False,True,True,0.6,1.0,
0x000000000004444c5dc75cb358380d2e3de08a90,USDC,1,863676884288.7744,132.86157,10000.0,113.12217194570135,6787.330316742081,162895.92760180996,0.5304,True,False,True,0.7,,
0x763d3b7296e7c9718ad5b058ac2692a19e5b3638,USDC,25,1186.174484576584,0.0156294424927508,400.0,0.2735484153340299,16.4129049200418,393.9097180810031,219.3396,True,False,False,0.4,,
0x870566083d535a4178cddf8da68d56697d400ccf,USDC,1929,55121628145.25826,1.0,0.0212545360290305,1.4752827175427306e-05,0.0008851696305256,0.0212440711326153,4067017.073170732,False,False,False,0.0,,
0x80c554fbe15940fc3ce305cd56a108993c178dbd,USDT,3,667.9577273636656,752.486897,3333.333333333333,1.9145351508653696,114.8721090519222,2756.930617246133,31.3392,True,False,True,0.7,,
0xe6349cd399c3c94dc21900058c525ae51585cc85,USDT,1600,406446613.6357128,1.0,0.043125,2.994492239104303e-05,0.0017966953434625,0.0431206882431019,2003678.5942028984,False,False,False,0.0,,
0x7f25001504ec57d16321b38e0af8cb8682cc621d,USDT,1950,4099.908852105778,1.0,0.0046153846153846,3.203631142666825e-06,0.00019221786856,0.0046132288454402,18728747.888888888,False,False,False,0.0,,
0xd1fbc177a39fd6a6b10ac01a19218196d0e65dd1,USDT,268,892.9025234481812,946.728916,3.694029850746269,0.0025593537399138,0.1535612243948292,3.6854693854759,23443.418181818182,False,False,False,0.0,1.0,
0x4645e287ba6057f8dde942b3f640803e7728e5a9,USDC,7,207.8785625087846,656.871653,1428.571428571429,0.8950628334109054,53.70377000465432,1288.890480111704,67.0344,True,False,True,0.7,,
0x3ad5d4cac0c145c7306bb5d313ed177ae6091fd8,USDT,43,104548.1454206842,1.0,0.8837209302325582,0.0006071121591784,0.036426729550705,0.8742415092169211,98828.52631578948,False,False,False,0.0,1.0,
0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05,USDC,18,317747882.56222445,35.81961000630127,555.5555555555555,0.3802165713590461,22.812994281542764,547.5118627570264,157.8048,True,False,False,0.4,1.0,
